Country Name,Country Code,Series Name,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
France,FRA,Proportion of seats held by women in national parliaments (%),39.58333333,39.68804159,39.51473137,39.51473137,37.26169844
France,FRA,"Pupil-teacher ratio, primary",..,..,..,..,..
France,FRA,Rail lines (total route-km),28241,28157,27872,27716,..
France,FRA,Refugee population by country or territory of asylum,368345,407915,436055,499914,612934
France,FRA,Regulatory Quality: Estimate,1.147498608,1.431537747,1.189461946,1.230373263,1.188952327
France,FRA,Risk of impoverishing expenditure for surgical care (% of people at risk),0,0,0,0,0.2
France,FRA,Rule of Law: Estimate,1.396100879,1.371217132,1.29722631,1.260251999,1.182720423
France,FRA,"Share of youth not in education, employment or training, total (% of youth population)",13.082,12.618,12.701,11.485,11.559
France,FRA,Statistical performance indicators (SPI): Overall score (scale 0-100),86.82208333,86.56333333,87.21666667,89.9475,90.78416667
France,FRA,"Suicide mortality rate (per 100,000 population)",14.2,13.8,..,..,..
France,FRA,"Survival to age 65, female (% of cohort)",92.339717,92.444753,92.513503,92.702538,92.776756
France,FRA,"Survival to age 65, male (% of cohort)",85.13904,85.336139,85.594679,85.836457,85.982675
France,FRA,Total greenhouse gas emissions (kt of CO2 equivalent),422400.0351,412999.0434,376006.2454,..,..
France,FRA,Total tax and contribution rate (% of profit),60.4,60.7,..,..,..
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",9.018,8.415,8.01,7.874,7.308
France,FRA,Voice and Accountability: Estimate,1.157234788,1.114719748,1.065646052,1.104692459,1.105864763
France,FRA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
France,FRA,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Germany,DEU,Access to electricity (% of population),100,100,100,100,100
Germany,DEU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,99.98,..
Germany,DEU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Germany,DEU,"Air transport, passengers carried",109796202.2,109633750.7,25758450,33073180,..
Germany,DEU,Compensation of employees (current LCU),31510771802,33552487220,35597057452,37295440247,39190577515
Germany,DEU,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Germany,DEU,Control of Corruption: Estimate,1.898325324,1.86536622,1.825713873,1.783171773,1.818375826
Germany,DEU,Cost of business start-up procedures (% of GNI per capita),6.5,6.5,..,..,..
Germany,DEU,"Current education expenditure, total (% of total expenditure in public institutions)",92.48470306,91.5839386,90.52168274,..,..
Germany,DEU,Current health expenditure (% of GDP),11.48051548,11.71550655,12.69255257,12.93412971,12.65471077
Germany,DEU,Forest area (% of land area),32.68361097,32.68267552,32.68267552,32.68267552,..
Germany,DEU,Fossil fuel energy consumption (% of total),..,..,..,..,..
Germany,DEU,Gini index,31.9,31.8,32.4,..,..
Germany,DEU,Government Effectiveness: Estimate,1.523580909,1.495465875,1.31406188,1.290827751,1.289807439
Germany,DEU,"Hospital beds (per 1,000 people)",7.98,7.91,7.8,..,..
Germany,DEU,Human capital index (HCI) (scale 0-1),0.763772786,..,0.751162469,..,..
Germany,DEU,"Immunization, DPT (% of children ages 12-23 months)",91,91,91,91,91
Germany,DEU,"Immunization, HepB3 (% of one-year-old children)",88,88,88,87,87
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",97,97,97,97,97
Germany,DEU,Individuals using the Internet (% of population),87.0371,88.1345,89.8129,91.4306,91.6298
Germany,DEU,"Inflation, consumer prices (annual %)",1.732168798,1.445659769,0.144877926,3.066666667,6.872574386
Germany,DEU,"Intentional homicides (per 100,000 people)",0.950580714,0.749265098,0.93844894,0.833247865,..
Germany,DEU,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Germany,DEU,Lending interest rate (%),..,..,..,..,..
Germany,DEU,"Life expectancy at birth, total (years)",80.89268293,81.29268293,81.04146341,80.7902439,80.70560976
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..
Germany,DEU,Logistics performance index: Overall (1=low to 5=high),4.2,..,..,..,4.1
Germany,DEU,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,1.1,..
Germany,DEU,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),129.6794748,128.9265144,128.8867207,127.5648538,125.2251369
Germany,DEU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,3.2,..,..,..
Germany,DEU,Multidimensional poverty headcount ratio (World Bank) (% of population),0.2,0.3,0.3,..,..
Germany,DEU,Net migration,392587,360560,334055,312735,154592
Germany,DEU,Out-of-pocket expenditure (% of current health expenditure),13.16894913,13.4410553,12.40803623,12.16129494,..
Germany,DEU,"Persistence to last grade of primary, total (% of cohort)",..,..,..,..,..
Germany,DEU,"Physicians (per 1,000 people)",4.311,4.391,4.459,4.518,..
Germany,DEU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,0.577707589,0.548454642,0.64498806,0.725666702,0.614759147
Germany,DEU,Population living in slums (% of urban population),..,..,..,..,..
Germany,DEU,Pregnant women receiving prenatal care (%),..,..,..,..,..
Germany,DEU,Prevalence of moderate or severe food insecurity in the population (%),3.5,3.4,3.5,3.8,..
Germany,DEU,Prevalence of severe food insecurity in the population (%),0.7,0.7,1.1,1.4,..
Germany,DEU,Prevalence of undernourishment (% of population),2.5,2.5,2.5,2.5,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",98.58837128,99.6325531,98.38349152,100.9737015,..
Germany,DEU,Profit tax (% of commercial profits),23.2,23.2,..,..,..
Germany,DEU,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Germany,DEU,Proportion of seats held by women in national parliaments (%),30.74753173,30.88857546,31.17066291,34.91847826,34.91847826
Germany,DEU,"Pupil-teacher ratio, primary",..,..,..,..,..
Germany,DEU,Rail lines (total route-km),33440,33423,33399,33401,..
Germany,DEU,Refugee population by country or territory of asylum,1063835,1146682,1210596,1255694,2075445
Germany,DEU,Regulatory Quality: Estimate,1.756326795,1.714938879,1.577934742,1.625161171,1.522294998
Germany,DEU,Risk of impoverishing expenditure for surgical care (% of people at risk),0,0,0,0,0
Germany,DEU,Rule of Law: Estimate,1.591349125,1.581253052,1.519799232,1.572336793,1.533154368
Germany,DEU,"Share of youth not in education, employment or training, total (% of youth population)",6.011,5.607,7.295,7.868,6.798
Germany,DEU,Statistical performance indicators (SPI): Overall score (scale 0-100),87.44166667,87.49791667,87.47625,90.97583333,90.9875
Germany,DEU,"Suicide mortality rate (per 100,000 population)",12.9,12.3,..,..,..
Germany,DEU,"Survival to age 65, female (% of cohort)",91.796394,92.077723,92.042493,91.611887,91.877336
Germany,DEU,"Survival to age 65, male (% of cohort)",85.513436,86.017743,85.668162,84.731917,85.352269
Germany,DEU,Total greenhouse gas emissions (kt of CO2 equivalent),802489.7991,751652.422,692750.7552,..,..
Germany,DEU,Total tax and contribution rate (% of profit),49,48.8,..,..,..
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",3.384,3.163,3.881,3.594,3.12
Germany,DEU,Voice and Accountability: Estimate,1.442795277,1.3536551,1.373611093,1.420018077,1.409542441
Germany,DEU,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Germany,DEU,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
India,IND,Access to electricity (% of population),95.7,95.9,96.5,99.6,99.2
India,IND,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,77.53,..
India,IND,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
India,IND,"Air transport, passengers carried",164035637.5,167499116,68959633,83964797,..
India,IND,Compensation of employees (current LCU),2.67E+12,..,..,..,..
India,IND,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,66.7,66.7,..
India,IND,Control of Corruption: Estimate,-0.229412422,-0.302205294,-0.29291603,-0.316493511,-0.321810871
India,IND,Cost of business start-up procedures (% of GNI per capita),14.4,7.2,..,..,..
India,IND,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
India,IND,Current health expenditure (% of GDP),2.86,2.95,3.34,3.28,..
India,IND,Forest area (% of land area),24.09102681,24.18062754,24.27022827,24.35982901,..
India,IND,Fossil fuel energy consumption (% of total),..,..,..,..,..
India,IND,Gini index,34.5,33.8,33.8,32.8,..
India,IND,Government Effectiveness: Estimate,0.262748897,0.130844653,0.375041097,0.25085631,0.370331407
India,IND,"Hospital beds (per 1,000 people)",1.65,1.63,1.62,1.6,..
India,IND,Human capital index (HCI) (scale 0-1),0.484795809,..,0.493510902,..,..
India,IND,"Immunization, DPT (% of children ages 12-23 months)",90,91,85,85,93
India,IND,"Immunization, HepB3 (% of one-year-old children)",90,91,85,85,93
India,IND,"Immunization, measles (% of children ages 12-23 months)",93,95,89,89,95
India,IND,Individuals using the Internet (% of population),20.0813,29.5235,43.4054,..,..
India,IND,"Inflation, consumer prices (annual %)",3.938826467,3.729505735,6.623436776,5.131407472,6.699034141
India,IND,"Intentional homicides (per 100,000 people)",2.993783858,2.92666093,2.911155454,2.936278893,..
India,IND,"Internally displaced persons, total displaced by conflict and violence (number of people)",479000,470000,473000,506000,547000
India,IND,Lending interest rate (%),9.454166667,9.46625,9.15,8.698333333,8.567142857
India,IND,"Life expectancy at birth, total (years)",70.71,70.91,70.15,67.24,67.744
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,76.32277679
India,IND,Logistics performance index: Overall (1=low to 5=high),3.18,..,..,..,3.4
India,IND,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,6.7
India,IND,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
India,IND,Mobile cellular subscriptions (per 100 people),85.90350833,83.25286162,82.621059,81.98893361,80.64857717
India,IND,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,36.4,..,..,..
India,IND,Multidimensional poverty headcount ratio (World Bank) (% of population),..,..,..,..,..
India,IND,Net migration,-561563,-593495,-34772,-301970,-487303
India,IND,Out-of-pocket expenditure (% of current health expenditure),53.23,52,49.45,49.82,..
India,IND,"Persistence to last grade of primary, total (% of cohort)",..,98.49291992,99.62442017,..,..
India,IND,"Physicians (per 1,000 people)",0.678,..,0.727,..,..
India,IND,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,-0.997705162,-0.796840608,-0.841136158,-0.691997945,-0.568608165
India,IND,Population living in slums (% of urban population),49.01085,..,49.01085,..,..
India,IND,Pregnant women receiving prenatal care (%),..,..,..,85.1,..
India,IND,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
India,IND,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
India,IND,Prevalence of undernourishment (% of population),13.1,14.4,15.9,16.6,..
India,IND,"Primary completion rate, total (% of relevant age group)",..,96.30937195,98.10421753,99.08499908,..
India,IND,Profit tax (% of commercial profits),21.7,21.6,..,..,..
India,IND,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
India,IND,Proportion of seats held by women in national parliaments (%),11.80811808,14.39114391,14.36464088,14.44444444,14.94464945
India,IND,"Pupil-teacher ratio, primary",..,..,..,..,..
India,IND,Rail lines (total route-km),69249,67414.07,67955.63,68102.73,..
India,IND,Refugee population by country or territory of asylum,195887,195103,195373,212413,242835
India,IND,Regulatory Quality: Estimate,-0.225996733,-0.150565445,-0.128488675,-0.090854593,-0.050446417
India,IND,Risk of impoverishing expenditure for surgical care (% of people at risk),48.4,46.3,49.6,43.9,40.2
India,IND,Rule of Law: Estimate,-0.000957083,-0.06662368,-0.057718564,-0.108277,0.114700042
India,IND,"Share of youth not in education, employment or training, total (% of youth population)",30.805,31.195,30.703,28.006,25.763
India,IND,Statistical performance indicators (SPI): Overall score (scale 0-100),69.08208333,70.36708333,72.65541667,75.25458333,74.19625
India,IND,"Suicide mortality rate (per 100,000 population)",12.6,12.7,..,..,..
India,IND,"Survival to age 65, female (% of cohort)",76.006774,76.478514,75.572251,69.983461,71.128889
India,IND,"Survival to age 65, male (% of cohort)",69.6327,69.849344,68.195827,61.849965,63.168279
India,IND,Total greenhouse gas emissions (kt of CO2 equivalent),3436071.569,3412419.303,3200820.626,..,..
India,IND,Total tax and contribution rate (% of profit),52.1,49.7,..,..,..
India,IND,"Unemployment, total (% of total labor force) (national estimate)",7.652,6.51,7.859,6.38,4.822
India,IND,Voice and Accountability: Estimate,0.360433936,0.268094271,0.126321062,0.090988867,0.050905809
India,IND,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,65.6,..
India,IND,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,73.3,..
Indonesia,IDN,Access to electricity (% of population),98.5,98.9,97,99.2,100
Indonesia,IDN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,51.76,..
Indonesia,IDN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),3.507098843,3.84279718,5.38944317,5.296990788,..
Indonesia,IDN,"Air transport, passengers carried",115154100.9,91323153,37523686.82,33549828,..
